Author,P,T,Type of liquid,Type of Gas,DenL,DenG,VisL,VisG,ST,ID,Roughness,Ang,L/D,Vsl,Vsg,Flow_label
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,1.031,6.61,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,0.681,6.788,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,2.285,2.529,Intermittent
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,2.421,4.201,Intermittent
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,2.447,6.646,Intermittent
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,1.656,6.695,Intermittent
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,2.563,10.829,Intermittent
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,1.654,10.385,Intermittent
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,1.119,10.359,Intermittent
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,1.145,16.23,Intermittent
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,1.594,16.585,Intermittent
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,2.53,16.633,Intermittent
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,1.63,27.819,Intermittent
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,1.668,43.16,Intermittent
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,1.134,6.614,Intermittent
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,1.199,26.964,Intermittent
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,2.399,1.584,Intermittent
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,1.183,40.617,Intermittent
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,0.059,15.62,Annular
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,0.102,16.298,Annular
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,0.153,16.024,Annular
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,0.243,16.228,Annular
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,0.394,16.278,Annular
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,0.409,9.614,Annular
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,0.649,10.223,Annular
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,0.641,15.704,Annular
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,0.655,27.124,Annular
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,0.639,41.66,Annular
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,0.403,26.26,Annular
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,0.248,25.925,Annular
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,0.156,25.104,Annular
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,0.103,25.781,Annular
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,0.061,25.2,Annular
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,0.036,24.39,Annular
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,0.024,24.566,Annular
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,0.016,24.501,Annular
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,0.009,24.896,Annular
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,0.009,40.547,Annular
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,0.006,39.644,Annular
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,0.004,38.399,Annular
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,0.102,39.217,Annular
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,0.87,41.337,Annular
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,0.86,26.907,Annular
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,0.851,17.009,Annular
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,0.883,10.445,Annular
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,2.057,0.016,Dispersed
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,2.934,0.016,Dispersed
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,2.694,0.041,Dispersed
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,2.564,0.095,Dispersed
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,2.587,0.268,Dispersed
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,2.739,0.64,Dispersed
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,4.096,0.667,Dispersed
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,4.043,1.024,Dispersed
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,4.086,1.62,Dispersed
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,3.986,2.639,Dispersed
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,4.174,4.135,Dispersed
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,4.12,6.54,Dispersed
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-30,0,4.215,9.663,Dispersed
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.004,0.017,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.01,0.017,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.106,0.017,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.258,0.017,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.626,0.016,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.949,0.016,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.98,0.04,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.612,0.039,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.266,0.04,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.107,0.042,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.01,0.04,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.004,0.044,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.01,0.099,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.004,0.102,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.101,0.105,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.26,0.103,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.598,0.102,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.933,0.099,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.938,0.265,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,1.634,0.263,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.602,0.267,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.262,0.276,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.105,0.267,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.01,0.277,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.004,0.268,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.004,0.671,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.01,0.677,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.105,0.684,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.256,0.675,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.622,0.666,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.918,0.678,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,1.598,0.672,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.922,1.582,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.576,1.668,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.265,1.612,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.106,1.634,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.01,1.654,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.004,1.678,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.004,3.918,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.01,3.863,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.107,4.18,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.245,4.129,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.351,4.202,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.594,2.824,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.978,2.74,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.612,4.167,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.104,7.083,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.153,6.883,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.253,6.677,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.004,10.246,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.01,10.345,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.015,10.286,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.024,10.446,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.036,10.381,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.058,10.075,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.096,10,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.004,16.207,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.007,16.453,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.01,16.737,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.015,16.64,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.023,15.077,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.035,14.644,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,1.602,0.97,Intermittent
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,2.298,1.033,Intermittent
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,2.37,1.671,Intermittent
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,1.52,1.682,Intermittent
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,1.524,2.483,Intermittent
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,2.376,2.524,Intermittent
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,2.253,3.904,Intermittent
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,1.446,4.114,Intermittent
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,2.324,6.762,Intermittent
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,1.491,6.502,Intermittent
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.984,6.694,Intermittent
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.981,4.234,Intermittent
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.614,6.742,Intermittent
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.599,10.423,Intermittent
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.986,10.585,Intermittent
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,1.453,9.385,Intermittent
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,1.458,16.64,Intermittent
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.936,16.751,Intermittent
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.634,16.467,Intermittent
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.636,24.308,Intermittent
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.991,24.147,Intermittent
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,1.462,25.133,Intermittent
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.364,16.228,Annular
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.254,16.315,Annular
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.154,16.065,Annular
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.099,15.447,Annular
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.055,16.313,Annular
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.376,26.851,Annular
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.262,25.787,Annular
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.159,25.391,Annular
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.099,25.571,Annular
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.059,25.773,Annular
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.037,24.792,Annular
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.023,26.138,Annular
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.014,26.323,Annular
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.009,26.487,Annular
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.006,26.07,Annular
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.004,26.84,Annular
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.373,6.792,Annular
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.374,10.496,Annular
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.26,10.314,Annular
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.158,10.156,Annular
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.043,16.374,Annular
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,0.113,10.206,Annular
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,1.746,0.016,Dispersed
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,2.369,0.016,Dispersed
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,2.395,0.095,Dispersed
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,2.28,0.274,Dispersed
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,3.776,0.649,Dispersed
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,2.356,0.653,Dispersed
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,3.893,1.025,Dispersed
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,3.694,1.698,Dispersed
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,3.807,2.506,Dispersed
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,3.818,4.055,Dispersed
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,3.725,6.563,Dispersed
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,2.383,0.042,Dispersed
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.0255,0,-10,0,1.856,0.039,Dispersed
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.051,0,-30,0,0.002,0.016,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.051,0,-30,0,0.01,0.017,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.051,0,-30,0,0.102,0.016,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.051,0,-30,0,0.152,0.016,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.051,0,-30,0,0.253,0.016,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.051,0,-30,0,0.396,0.016,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.051,0,-30,0,0.648,0.016,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.051,0,-30,0,1.014,0.016,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.051,0,-30,0,1.713,0.017,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.051,0,-30,0,1.679,0.025,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.051,0,-30,0,1.592,0.038,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.051,0,-30,0,1.613,0.065,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.051,0,-30,0,1.634,0.1,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.051,0,-30,0,1.655,0.164,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.051,0,-30,0,1.658,0.26,Stratified
Barnea et al. (1982),1013.25,15,Water,Air,999,1.2257,0.001139,0.000017965,0.0735,0.051,0,-30,0,1.626,0.407,Stratified
