Ang,ReL,ReG,FrL,FrG,NL,X_LM,X_LM_2,Y,We,Eo,HU,K_G,T_TB,Flow_label
2.0,204000.0,15299.999999999998,5.661164605466021,0.15011429557268585,0.15342969302226683,28.292268715230676,800.4524690548204,593.3430839591817,11657.142857142857,363.731198229,0.7514927396788353,67.80116189268347,0.04708134140181406,1
1.0,4449.835097142857,29207.220962400002,2.7976923013697443,0.37836609812670396,0.11949568283355258,9.459681705255607,89.48557796474762,54.685720650367756,1366.5193280101503,174.58860029800613,0.5544627933170465,25.23969920778777,0.02855843643171399,2
-1.0,459.5753483999719,3245.5257634800005,0.05681401842446313,0.008267035320018941,0.010600763278311848,28.646139424474516,820.6013039264332,-63721.09825076669,4.928747419720399,1526.9525696606265,0.23420661362963074,0.17722629386439417,0.00022475236416560993,4
90.0,2154.646600726791,452752.09928333515,0.2199350176101769,1.0980076605361058,0.018952493196795085,0.6867324018449887,0.47160139174378707,656.4662203162535,73.52100388088147,1519.9267684117299,0.5768833539510821,50.96750736667282,0.0007183939967491281,0
80.0,52394.85,630.4212,1.453999364356379,0.006185309434776948,0.04540323477461602,46.07663742481829,2123.0565163781653,507118.4691207926,768.9692735357141,363.731198229,0.9705179742748802,1.4158124656728213,0.004122907455997802,5
5.0,62500.0,189.0,5.053600231516952,0.005403033709584652,0.15477024077433701,98.45112696827809,9692.624401324014,17633.254672205952,2232.142857142857,87.401768125,0.9090844736223666,1.350758427396163,0.0479076548586925,1
1.0,193.5912509142857,271794.54276,0.12171434232319998,3.520973144573439,0.03499120390342753,0.37699191793009396,0.1421229061846107,1.0129118040194942,2.586422065273654,174.58860029800613,0.1085170513253242,48.989789755410726,0.0024487687012224846,0
0.0,13303.697400000001,354310.1308872987,0.3311727569211776,0.3983059053093369,0.012178730207442855,1.1892766570927396,1.4143789671056817,0.0,46.05473965932,419.9186124660797,0.21353377851733538,45.941262352398134,0.00029664293893136214,2
0.25,10000.0,18000.0,0.8085760370427123,0.5145746390080621,0.03086212617067313,1.6943110908203833,2.870690072476957,6.575376499210943,57.14285714285715,87.401768125,0.26105050211156816,51.45746390080621,0.0019049416635490944,2
70.0,205.40556,40409.5644,0.005700170029597682,0.3964740715232081,0.0015908956859777067,0.12479821393913658,0.015574594202398503,2891.273344493839,0.011818331674765713,363.731198229,0.7663406107442479,5.682257208762907,5.061898167324956e-06,2
0.5,37500.0,7500.000000000001,3.0321601389101707,0.21440609958669254,0.0983297581871794,11.558959685611812,133.60954901359912,60.294739034148606,803.5714285714284,87.401768125,0.5897783040727275,41.51956265122746,0.01933748269029835,2
-50.0,212108.49000000002,877.00212,5.886181745621782,0.008604611467944582,0.1589219636544441,136.73918525227984,18697.604783457304,-283558.1285700394,12602.244126072856,363.731198229,0.40386592138726457,3.962874246410489,0.0505123810635689,1
-90.0,220766.76,41747.2128,6.126455724389273,0.4095982641565369,0.1647662848842288,12.557456152288076,157.68970501663765,-2904.2677093225425,13652.090285965713,363.731198229,0.3685682753346677,192.4531170209501,0.05429585726910168,1
2.0,157.5,189.0,0.012735072583422718,0.005403033709584652,0.00405901949164184,2.5819888974716116,6.666666666666669,7060.82805201665,0.014175,87.401768125,0.8367140186779494,0.06780753490238399,3.295127846705676e-05,2
-10.0,127.5,153000.0,0.003538227878416263,1.5011429557268585,0.0012534029110233573,0.02994213522658943,0.0008965314619273677,-49.5477994599593,0.0045535714285714285,363.731198229,0.016773287003939014,16.950290473170867,3.1420377147236515e-06,3
5.0,12542.452297142858,103180.61844480001,2.8207403176968056,0.4781286019324606,0.10452096898342153,7.529789917618018,56.69773620346196,226.16472929882968,5470.696291673601,687.569167065088,0.5502907654635579,53.54709973862136,0.021849265914466738,2
5.0,101979.35918639999,274308.75787500007,1.0219591008305788,0.37079659634293793,0.029705651053268167,3.0417295828733955,9.25211885532716,456.9083191450669,1443.325525349026,1381.9656906856794,0.5337089519402152,118.41095350438016,0.0017648514089970645,2
85.0,1981.8854999999999,38140.880399999995,0.054998921787678075,0.3742151237756902,0.004941683045542651,0.4080049986330631,0.16646807890956583,3395.435027221243,1.1002437353249996,363.731198229,0.7809267110959179,16.659448317204156,4.8840462645207395e-05,2
-10.0,81600.0,1529.9999999999998,2.2644658421864086,0.015011429557268585,0.0673857285060685,43.896672366595155,1926.9178448601986,-36844.06817762699,1865.142857142857,363.731198229,0.3731248894151067,4.288121991733851,0.009081672812587144,3
1.5,8005.127484997323,10783.315559810502,0.4735055599074035,0.6874360889611338,0.018620579009187014,0.7167624137736938,0.5137483577986918,19.393361983994353,0.18454976669443102,0.8231203422319103,0.16779367762881375,61.50585418079869,0.0006934519252747522,0
0.0,1967.8347017142858,9353.697785639999,1.2372134866051958,0.12117284759015919,0.11156046849664127,23.907943690925133,571.5897715284469,0.0,267.24228362498405,174.58860029800613,0.7057017345033584,5.375261802648825,0.02489147626238018,2
30.0,8583.096,510.021828,0.23818783961037734,0.005004024015484546,0.009278769810902384,10.469004968839068,109.60006503757708,318251.1772999865,20.635724634514283,363.731198229,0.9644176144741494,0.4635978042394046,0.000172191138407427,2
0.0,734.8123062857144,40789.787750400006,0.16525593633328373,0.18901577141306078,0.0243853419505871,4.0167591734301205,16.134354257335026,0.0,18.777187008864004,687.569167065088,0.3916186092719804,5.123730206435961,0.0011892898040941262,2
-90.0,19960.073999999997,300.12724799999995,0.5539081590749146,0.002944666040241097,0.019359015470424037,28.473440093691973,810.7367907690656,-1081641.5256617502,111.59791430965713,363.731198229,0.09083451570703076,0.4160227891663391,0.0007495429599682345,0
0.0,1500.0,3000.0000000000005,0.12128640555640684,0.08576243983467702,0.012526406102435264,3.2240711369336914,10.394634696008906,0.0,1.2857142857142858,87.401768125,0.35480216531287173,3.3215650120981968,0.00031382169968625483,4
10.0,204000.0,61199.99999999999,5.661164605466021,0.6004571822907434,0.15342969302226683,8.32420896352812,69.2924548684819,255.56851516376454,11657.142857142857,363.731198229,0.5694111175194079,271.20464757073387,0.04708134140181406,1
0.0,1265.8018499999998,9702.517201073344,0.03150996867836357,0.010907308486705958,0.003542624320375746,8.47544356255102,71.83314358198751,0.0,0.41692800506464284,419.9186124660797,0.5253429029412371,0.3880614117670832,2.5100374150635438e-05,3
0.0,1289.0053485714284,14192.428124160002,0.2898914239658311,0.06576628362294469,0.032297432493830776,13.465003448685641,181.3063178731162,0.0,57.78127600639999,687.569167065088,0.6091093463218388,2.3611885077289445,0.0020862482913871125,2
5.0,127500.0,385.55999999999995,3.538227878416263,0.0037828802484316834,0.10050490201570213,130.42193688105172,17009.88161980504,73382.55264385226,4553.571428571428,363.731198229,0.9419627356112755,1.3507584273961633,0.02020247065837177,2
0.0,1500.0,1200.0,0.12128640555640684,0.03430497593387081,0.012526406102435264,3.16227766016838,10.000000000000004,0.0,1.2857142857142858,87.401768125,0.3516440478619846,1.3286260048392786,0.00031382169968625483,4
5.0,51984.053964,291124.163475,0.5204675608979104,0.6760769495598153,0.01626657743194147,0.9187013745332401,0.8440122155692646,139.00242447740607,376.4640630312339,1389.7484301371035,0.27883479458462757,154.14562450798667,0.000529203082698695,2
0.0,3792.394386285715,1090.626720768,0.8528922010283413,0.00505385446502204,0.03729624575312527,60.928496582169196,3712.281695763403,0.0,500.1550746299841,687.569167065088,0.830822129365059,0.3112285855440439,0.002782019894555029,2
20.0,62234.0,7924.95,5.032092108931615,0.22655434918927453,0.15418334438460743,17.282341472859873,298.67932678453235,2148.5819816497224,2213.183289142857,87.401768125,0.763939926425115,56.51793186928954,0.04754500737124491,2
0.5,127500.0,61199.99999999999,3.538227878416263,0.6004571822907434,0.10050490201570213,5.452815486740275,29.733196732434582,12.843369563722375,4553.571428571428,363.731198229,0.44863443497003186,214.4060995866926,0.02020247065837177,2
-1.0,32130.000000000004,2694.9481199999996,0.8916334253608983,0.026441192067891115,0.029436861582400928,24.171769889654467,584.2744595984063,-5883.817771887205,289.17,363.731198229,0.4542223640584215,4.739542190761857,0.0017330576396428635,3
1.0,1116.300468,53841.3011604,0.7018384180897614,0.6974892635061352,0.08402462354765491,3.8695341478067733,14.97329452104269,18.506723614250372,85.99835779474539,174.58860029800613,0.3913430475039725,23.30387168261945,0.014120274724650246,2
1.0,213256.45599999998,221436.03380549367,1.985545950165027,0.03627812528579898,0.05357987419224275,54.932013019071654,3017.5260543274576,9172.188518522316,3.6201218107583646,0.9182549958034982,0.8746308926494057,16.753128903765838,0.0057416058369131225,2
-70.0,1498.055,77607.3,0.12112913751720203,2.2185971323272433,0.012518282181453552,0.18859916929626525,0.03556964665924132,-106.64632584028703,1.2823821617285716,87.401768125,0.054983419994089344,85.87017076035669,0.000313414777548995,0
0.0,55.351583787798226,3777.0731604214707,0.8481221678583175,0.05766717279991475,0.4559879647195247,180.71423405008244,32657.634388307975,0.0,533.0714713360583,741.0860038465332,0.9199356288707111,0.4290359517660287,0.4158500479381089,2
50.0,6243.974999999999,46871.4,0.5048728560893769,1.3399352074890267,0.02054602726774175,0.4849719230062652,0.2351977661043948,213.4034533934018,22.278413600357144,87.401768125,0.3390031758279454,105.88010817834723,0.0008442784729735751,0
0.25,15000.0,45000.0,1.2128640555640684,1.2864365975201553,0.04392573565417935,1.075007074217578,1.155640209617837,1.306683958780106,128.57142857142856,87.401768125,0.20239192676589782,157.5556625183256,0.0038589405055216865,2
0.0,5617.2251428571435,30399.570739200004,1.2632883154474293,0.14086855143882063,0.05218144939876419,11.147633041598219,124.26972243013236,0.0,1097.2898240000002,687.569167065088,0.5752742129206875,10.557837280698335,0.005445807322711575,2
0.0,3213.0,61199.99999999999,0.08916334253608983,0.6004571822907434,0.003997338829984329,0.21687251706868432,0.04703368865970677,0.0,2.8917,363.731198229,0.07593629636940837,34.03591314490422,3.1957435443400974e-05,3
2.0,204000.0,3855.5999999999995,5.661164605466021,0.03782880248431684,0.15342969302226683,92.97833010053316,8644.96986828371,6408.16698140556,11657.142857142857,363.731198229,0.8893638653901337,17.085892796956234,0.04708134140181406,1
0.5,3750.0,119.8962,0.3032160138910171,0.003427530212968801,0.013281566303850492,10.607443349598885,112.51785441494961,2783.137843997673,8.035714285714285,87.401768125,0.7706565474762632,0.209892502493663,0.0003528000069671537,2
1.0,25000.0,300.0,2.0214400926067806,0.008576243983467702,0.06874665172378683,34.71003561272743,1204.7865722368065,2224.499638454787,357.1428571428571,87.401768125,0.8049020221342696,1.3560232378536694,0.009452204246463283,2
-80.0,611.975,49.33500000000001,0.049482832026921386,0.0014103633230812638,0.008001063151554627,9.961718557916651,99.235836627141,-763298.8397376698,0.21400765749999998,87.401768125,0.05065677263467903,0.03488974907010986,0.00012803402311033056,3
9.0,667.3041,18971.9694216,0.41954623092464016,0.24577312757934083,0.06496477200052228,7.515970560041226,56.48981345940642,1046.9278408682724,30.730917798984372,174.58860029800613,0.6711862246983779,6.348867927229496,0.008440843202159688,2
-1.0,1000.0,12000.000000000002,0.08085760370427122,0.34304975933870807,0.010227767753950595,0.8000153809414945,0.6400246097429646,-53.39004423657715,0.5714285714285715,87.401768125,0.1534802796115563,10.848185902829353,0.00020921446645750323,3
30.0,119672.01,10660.550399999998,3.320994839593018,0.10459483749758917,0.09494820411570161,23.98487499882438,575.2742287092309,15952.965206325025,4011.5938312157127,363.731198229,0.8844787971705902,36.18316413593806,0.018030322929593872,2
30.0,252.6125,299.4945000000001,0.020425641415745217,0.008561793012355559,0.005140534476491527,2.597634156929659,6.747703213247659,63838.02299322276,0.036464614375,87.401768125,0.932323662040128,0.13607932384927052,5.285018940799605e-05,2
15.0,67032.5,737.472,5.4200873203065605,0.021082466009919643,0.16473428160600495,53.04877432426471,2814.1724573067672,13419.89044708571,2567.6320321428566,87.401768125,0.8862948573809898,5.458384402193141,0.054274767072493076,2
1.0,13397.994057142858,17746.08595968,3.013147757544515,0.08223357639801665,0.11070686836033176,37.964260559742876,1441.2850798480483,1026.18599219583,6242.48131544,687.569167065088,0.7930791477394159,9.51851215572438,0.024512021404303648,1
20.0,418792.5,3152.1300000000006,33.862557999321005,0.0901114531586935,0.8572293897504039,211.5779483043094,44765.228208661014,10417.617015350355,100221.233175,87.401768125,0.9330254764401136,58.31488734973789,1.4696844533036997,2
0.0,1500.0,180.0,0.12128640555640684,0.005145746390080621,0.012526406102435264,8.164965809277263,66.6666666666667,0.0,1.2857142857142858,87.401768125,0.5185137213167258,0.1992939007258918,0.00031382169968625483,4
0.0,3097.5609756097524,855.2242521131566,0.24448504161027365,0.140321890920974,0.011021834848018164,0.5742598900157565,0.3297744212809088,0.0,5.396447692699912,90.28246046697598,0.14014660015289038,7.809718148778837,0.00024296168683397512,2
-5.0,127.5,153000.0,0.003538227878416263,1.5011429557268585,0.0012534029110233573,0.02994213522658943,0.0008965314619273677,-24.86853200226335,0.0045535714285714285,363.731198229,0.01767169005995365,16.950290473170867,3.1420377147236515e-06,3
30.0,118001.76,1204.02432,3.2746440543857647,0.01181315442151517,0.09375831508293596,68.84962058883546,4740.270255226596,134810.43905300123,3900.396460251427,363.731198229,0.9506160563265846,4.057982067567706,0.017581243294382196,1
0.0,64.6975363093638,1195.1862609638185,0.9913251075190691,0.018247730375281806,0.49298332042397497,233.49693012587502,54520.81637820776,0.0,728.2840905494941,741.0860038465332,0.9336157923902492,0.14677521552411116,0.4860651084324951,2
20.0,525.4988999999999,146.08990799999998,0.014583018494565333,0.0014333453352744108,0.002544611656372777,5.364395522458924,28.776739321377352,760011.645849914,0.07735268736728569,363.731198229,0.9748782938778713,0.032857668447846704,1.2950096963496416e-05,2
-90.0,93685.0,30643.5,7.57514460303465,0.8760204416913083,0.2221524937495606,7.6387938775862665,58.351171904249426,-591.1765538687972,5015.359557142856,87.401768125,0.40545969947287924,268.13238487554065,0.0987034609582971,2
0.5,100.0,4500.0,0.008085760370427122,0.12864365975201553,0.003234304148170849,0.589588839926807,0.34761500016623803,144.9935413206292,0.005714285714285714,87.401768125,0.2565858968856288,1.2864365975201553,2.092144664575032e-05,2
1.0,178.2060181794858,70055.62105263157,0.030416055242195084,0.9954858519087711,0.00911384622064295,0.30266502221370434,0.09160611567162213,9.623795775060902,0.6710052847954918,725.3041528045851,0.09696874441174935,13.289121598694148,0.00016612438586705556,0
5.0,127.5,15299.999999999998,0.003538227878416263,0.15011429557268585,0.0012534029110233573,0.23112613516067418,0.05341929035431023,1481.776589143267,0.0045535714285714285,363.731198229,0.6945105797968741,1.6950290473170866,3.1420377147236515e-06,2
-70.0,64445.75,11573.250000000002,5.210928913924537,0.33085005227222525,0.15905598981410188,12.839524133205499,164.85337996716643,-3061.636447558156,2373.2883960357144,87.401768125,0.3680547385185122,83.99014842163575,0.05059761579148736,2
5.0,2877.026038285714,116171.02223999999,1.8088386249010326,1.504942098288816,0.08247348666885751,1.9109540009729815,3.6517451938346457,23.395792906147125,571.2359473923485,174.58860029800613,0.28479241477926504,80.72195792951334,0.013603752006636435,0
0.0,193.2752304,9604.12889124,0.1215156544750908,0.12441706724383358,0.034962632222984076,7.323024162760032,53.62668288836727,0.0,2.57798474910774,174.58860029800613,0.4986131498417521,1.7296891444079536,0.002444771303919289,2
0.0,26.559412895454486,1778.4676712957569,0.4069554166380076,0.027153088691623375,0.3158621516230546,122.64259958709516,15041.207233480554,0.0,122.73326227827371,741.0860038465332,0.8944306292730032,0.13993568352178382,0.19953779765589102,2
-30.0,257.7775,46.46490000000001,0.020843270938877775,0.001328314396891428,0.005192821108378809,6.662005606157836,44.38231869647843,-411474.8288997449,0.03797099400357143,87.401768125,0.04759749373670989,0.021326686430038582,5.3930782127249034e-05,3
0.5,3213.0,153000.0,0.08916334253608983,1.5011429557268585,0.003997338829984329,0.0954911295811225,0.00911855582867873,2.48998081444301,2.8917,363.731198229,0.044024608573347584,85.08978286226055,3.1957435443400974e-05,0
50.0,97.44525,72254.7,0.007879189407363636,2.0655797871742125,0.003192722661582745,0.051269882490400175,0.0026286008505794424,98.77026643860472,0.00542604385575,87.401768125,0.06839332165083677,20.39023880777587,2.0386955987568016e-05,0
1.0,459.57534839991564,3245.5257634800005,0.05681401842445617,0.008267035320018941,0.0106007632783112,28.646139424472757,820.6013039263324,63721.09825076669,4.928747419719191,1526.9525696606265,0.932695915336212,0.17722629386438332,0.00022475236416558242,2
0.0,363633.70399999997,812170.6632219747,3.385648631058129,0.13305887288289334,0.08683469683960117,27.353653025241133,748.2223338252834,0.0,88.32680761389054,7.70564089228991,0.7264578588542338,80.23722591270102,0.01508052915045088,1
-80.0,25561.25,770.8530000000001,2.066821422685803,0.022036744677960095,0.07010351972253949,22.080971419655015,487.56929883562157,-48851.529744916275,373.3585723214286,87.401768125,0.21509035730487583,3.523209625844872,0.009829006954976969,0
-10.0,153000.0,1529.9999999999998,4.245873454099516,0.015011429557268585,0.11840033334116072,77.12880391735364,5948.852393721586,-36844.06817762699,6557.142857142856,363.731198229,0.5418906816165616,5.871752860516529,0.028037277870595945,1
90.0,1830.2115000000001,39292.97039999999,0.05078984590351409,0.3855187302323135,0.004748825885404314,0.3818850990962931,0.1458362289117856,3233.4260795405094,0.9382840713535715,363.731198229,0.7765914156834007,16.492865709478878,4.5102694579772126e-05,2
10.0,127500.0,6119.999999999999,3.538227878416263,0.06004571822907434,0.10050490201570213,41.01468426940627,1682.204325719082,14459.207517942697,4553.571428571428,363.731198229,0.8847631995260634,21.44060995866926,0.02020247065837177,2
-9.0,459.57534839994383,3245.5257634800005,0.056814018424459656,0.008267035320018941,0.010600763278311526,28.64613942447364,820.6013039263829,-571163.4067460004,4.928747419719797,1526.9525696606265,0.11283104404356645,0.17722629386438876,0.00022475236416559616,4
3.0,118327.43999999999,1234528.6623311061,1.1016996797761434,0.20225427953743713,0.03153449452033836,6.773858868596488,45.88516397166329,1207.4543160237301,0.6480127346432265,0.533896525112124,0.6829991320327493,69.57295569584507,0.0019888486893065,2
-1.0,40750.0,4800.0,3.294947350949052,0.13721990373548323,0.10584047353335363,18.25806154496982,333.3568113799057,-259.6755784126872,948.892857142857,87.401768125,0.6421392490755579,27.700073208078223,0.022404411675529062,2
0.5,100.0,119.8962,0.008085760370427122,0.003427530212968801,0.003234304148170849,2.583106332658124,6.672438325818503,2783.137843997673,0.005714285714285714,87.401768125,0.7632527461986164,0.03427530212968801,2.092144664575032e-05,2
0.0,10.698435098226026,124690.9894736842,0.0018565882221655864,1.6726392487653614,0.002270468359957392,0.047678557907140706,0.0022732448841045697,0.0,0.0025005017117611487,725.4307722517287,0.026627215643137303,5.470945790670152,1.031005314713522e-05,0
-30.0,41196.25,126945.30000000002,3.3310300566020836,3.6290462178483414,0.1068669160559913,1.036229629825609,1.0737718457285188,-23.50528209542182,969.7891508928573,87.401768125,0.1889956381782002,736.5824070536961,0.022841075494636584,2
0.5,127500.0,38556.0,3.538227878416263,0.3782880248431683,0.10050490201570213,8.218933518599446,67.55086818315746,29.17885931451772,4553.571428571428,363.731198229,0.5252749084313372,135.07584273961632,0.02020247065837177,2
90.0,138837.3,9532.573199999999,3.8528471013650374,0.09352781117078848,0.10849794158723507,30.200539473133748,912.0725844683096,38739.71383157588,5399.382597,363.731198229,0.9183297932032567,34.849283248303436,0.023543606657334147,1
0.0,100.0,30000.000000000004,0.008085760370427122,0.8576243983467702,0.003234304148170849,0.11331550216371174,0.012840403030614159,0.0,0.005714285714285714,87.401768125,0.04914946379273754,8.576243983467702,2.092144664575032e-05,3
