Author,P,T,Type of liquid,Type of Gas,DenL,DenG,VisL,VisG,ST,ID,Roughness,Ang,L/D,Vsl,Vsg,Flow_label
1999_Meng W_LD_Oil_Aira151,27.8,23.9,Oil,Air,884.917588260758,1.52,0.005127032518447,1.9E-05,0.03,0.0501,0,-2,8383.2,0.053,6.8,3
1999_Meng W_LD_Oil_Aira152,27.1,23.9,Oil,Air,884.917588260758,1.51,0.005127032518447,1.9E-05,0.03,0.0501,0,-2,8383.2,0.0167,6.9,3
1999_Meng W_LD_Oil_Aira153,26.4,24,Oil,Air,884.846797685358,1.5,0.005109732402202,1.9E-05,0.03,0.0501,0,-2,8383.2,0.017,6.3,3
2007_Omebere-Iyari_LD_Naphtha_Nitrogena1,2000,30,Naphtha,Nitrogen,702.3,23.4,0.000359,1.77E-05,0.019,0.189,0,90,275.1,0.00395436,15.1497,4
2007_Omebere-Iyari_LD_Naphtha_Nitrogena2,2000,30,Naphtha,Nitrogen,702.3,23.4,0.000359,1.77E-05,0.019,0.189,0,90,275.1,0.0101487,15.6331,4
2007_Omebere-Iyari_LD_Naphtha_Nitrogena3,2000,30,Naphtha,Nitrogen,702.3,23.4,0.000359,1.77E-05,0.019,0.189,0,90,275.1,0.0496923,14.8228,4
2007_Omebere-Iyari_LD_Naphtha_Nitrogena4,2000,30,Naphtha,Nitrogen,702.3,23.4,0.000359,1.77E-05,0.019,0.189,0,90,275.1,0.318391,10.7567,4
2007_Omebere-Iyari_LD_Naphtha_Nitrogena5,2000,30,Naphtha,Nitrogen,702.3,23.4,0.000359,1.77E-05,0.019,0.189,0,90,275.1,0.503248,10.3955,4
2007_Omebere-Iyari_LD_Naphtha_Nitrogena6,2000,30,Naphtha,Nitrogen,702.3,23.4,0.000359,1.77E-05,0.019,0.189,0,90,275.1,0.624236,10.2195,4
2007_Omebere-Iyari_LD_Naphtha_Nitrogena7,2000,30,Naphtha,Nitrogen,702.3,23.4,0.000359,1.77E-05,0.019,0.189,0,90,275.1,0.695481,14.2603,4
2007_Omebere-Iyari_LD_Naphtha_Nitrogena8,2000,30,Naphtha,Nitrogen,702.3,23.4,0.000359,1.77E-05,0.019,0.189,0,90,275.1,0.530668,5.33547,4
2007_Omebere-Iyari_LD_Naphtha_Nitrogena9,2000,30,Naphtha,Nitrogen,702.3,23.4,0.000359,1.77E-05,0.019,0.189,0,90,275.1,0.326616,3.95478,4
2007_Omebere-Iyari_LD_Naphtha_Nitrogena10,2000,30,Naphtha,Nitrogen,702.3,23.4,0.000359,1.77E-05,0.019,0.189,0,90,275.1,0.0998245,4.09562,4
2007_Omebere-Iyari_LD_Naphtha_Nitrogena11,2000,30,Naphtha,Nitrogen,702.3,23.4,0.000359,1.77E-05,0.019,0.189,0,90,275.1,0.053765,6.01733,4
2007_Omebere-Iyari_LD_Naphtha_Nitrogena12,2000,30,Naphtha,Nitrogen,702.3,23.4,0.000359,1.77E-05,0.019,0.189,0,90,275.1,0.0536706,2.65598,4
2007_Omebere-Iyari_LD_Naphtha_Nitrogena13,2000,30,Naphtha,Nitrogen,702.3,23.4,0.000359,1.77E-05,0.019,0.189,0,90,275.1,0.102468,2.65402,4
2007_Omebere-Iyari_LD_Naphtha_Nitrogena14,2000,30,Naphtha,Nitrogen,702.3,23.4,0.000359,1.77E-05,0.019,0.189,0,90,275.1,0.0106543,2.53054,4
2007_Omebere-Iyari_LD_Naphtha_Nitrogena15,2000,30,Naphtha,Nitrogen,702.3,23.4,0.000359,1.77E-05,0.019,0.189,0,90,275.1,0.00449732,2.40925,4
2007_Omebere-Iyari_LD_Naphtha_Nitrogena16,2000,30,Naphtha,Nitrogen,702.3,23.4,0.000359,1.77E-05,0.019,0.189,0,90,275.1,0.00404884,5.46525,4
2007_Omebere-Iyari_LD_Naphtha_Nitrogena17,2000,30,Naphtha,Nitrogen,702.3,23.4,0.000359,1.77E-05,0.019,0.189,0,90,275.1,0.010397,6.03257,5
2007_Omebere-Iyari_LD_Naphtha_Nitrogena18,2000,30,Naphtha,Nitrogen,702.3,23.4,0.000359,1.77E-05,0.019,0.189,0,90,275.1,0.0039943,0.0925713,5
2007_Omebere-Iyari_LD_Naphtha_Nitrogena19,2000,30,Naphtha,Nitrogen,702.3,23.4,0.000359,1.77E-05,0.019,0.189,0,90,275.1,0.0102713,0.0926299,5
2007_Omebere-Iyari_LD_Naphtha_Nitrogena20,2000,30,Naphtha,Nitrogen,702.3,23.4,0.000359,1.77E-05,0.019,0.189,0,90,275.1,0.0505659,0.213632,5
2007_Omebere-Iyari_LD_Naphtha_Nitrogena21,2000,30,Naphtha,Nitrogen,702.3,23.4,0.000359,1.77E-05,0.019,0.189,0,90,275.1,0.10208,0.383101,5
2007_Omebere-Iyari_LD_Naphtha_Nitrogena22,2000,30,Naphtha,Nitrogen,702.3,23.4,0.000359,1.77E-05,0.019,0.189,0,90,275.1,0.308784,0.85289,5
2007_Omebere-Iyari_LD_Naphtha_Nitrogena23,2000,30,Naphtha,Nitrogen,702.3,23.4,0.000359,1.77E-05,0.019,0.189,0,90,275.1,0.0491229,0.0881993,7
2007_Omebere-Iyari_LD_Naphtha_Nitrogena24,2000,30,Naphtha,Nitrogen,702.3,23.4,0.000359,1.77E-05,0.019,0.189,0,90,275.1,0.52799,0.094424,7
2007_Omebere-Iyari_LD_Naphtha_Nitrogena25,2000,30,Naphtha,Nitrogen,702.3,23.4,0.000359,1.77E-05,0.019,0.189,0,90,275.1,0.528398,0.177909,7
2007_Omebere-Iyari_LD_Naphtha_Nitrogena26,2000,30,Naphtha,Nitrogen,702.3,23.4,0.000359,1.77E-05,0.019,0.189,0,90,275.1,0.673644,0.183954,7
2007_Omebere-Iyari_LD_Naphtha_Nitrogena27,2000,30,Naphtha,Nitrogen,702.3,23.4,0.000359,1.77E-05,0.019,0.189,0,90,275.1,0.528807,0.335243,7
2007_Omebere-Iyari_LD_Naphtha_Nitrogena28,2000,30,Naphtha,Nitrogen,702.3,23.4,0.000359,1.77E-05,0.019,0.189,0,90,275.1,0.656447,0.491868,7
2007_Omebere-Iyari_LD_Naphtha_Nitrogena29,2000,30,Naphtha,Nitrogen,702.3,23.4,0.000359,1.77E-05,0.019,0.189,0,90,275.1,0.983761,0.500076,7
2007_Omebere-Iyari_LD_Naphtha_Nitrogena30,2000,30,Naphtha,Nitrogen,702.3,23.4,0.000359,1.77E-05,0.019,0.189,0,90,275.1,3.05375,0.783838,7
2007_Omebere-Iyari_LD_Naphtha_Nitrogena31,2000,30,Naphtha,Nitrogen,702.3,23.4,0.000359,1.77E-05,0.019,0.189,0,90,275.1,0.107612,0.206634,7
2007_Omebere-Iyari_LD_Naphtha_Nitrogena32,2000,30,Naphtha,Nitrogen,702.3,23.4,0.000359,1.77E-05,0.019,0.189,0,90,275.1,0.300479,0.698247,7
2007_Omebere-Iyari_LD_Naphtha_Nitrogena33,2000,30,Naphtha,Nitrogen,702.3,23.4,0.000359,1.77E-05,0.019,0.189,0,90,275.1,0.985075,2.02764,7
2007_Omebere-Iyari_LD_Naphtha_Nitrogena34,2000,30,Naphtha,Nitrogen,702.3,23.4,0.000359,1.77E-05,0.019,0.189,0,90,275.1,4.33809,4.14339,7
2007_Omebere-Iyari_LD_Naphtha_Nitrogena35,2000,30,Naphtha,Nitrogen,702.3,23.4,0.000359,1.77E-05,0.019,0.189,0,90,275.1,3.22579,5.14711,7
2007_Omebere-Iyari_LD_Naphtha_Nitrogena36,2000,30,Naphtha,Nitrogen,702.3,23.4,0.000359,1.77E-05,0.019,0.189,0,90,275.1,4.00216,8.34014,7
2007_Omebere-Iyari_LD_Naphtha_Nitrogena37,2000,30,Naphtha,Nitrogen,702.3,23.4,0.000359,1.77E-05,0.019,0.189,0,90,275.1,0.00380285,0.396285,5
2007_Omebere-Iyari_LD_Naphtha_Nitrogena38,2000,30,Naphtha,Nitrogen,702.3,23.4,0.000359,1.77E-05,0.019,0.189,0,90,275.1,0.00951333,0.402897,5
2007_Omebere-Iyari_LD_Naphtha_Nitrogena39,2000,30,Naphtha,Nitrogen,702.3,23.4,0.000359,1.77E-05,0.019,0.189,0,90,275.1,0.0454881,0.517449,5
2007_Omebere-Iyari_LD_Naphtha_Nitrogena40,2000,30,Naphtha,Nitrogen,702.3,23.4,0.000359,1.77E-05,0.019,0.189,0,90,275.1,0.0994814,0.698542,5
2007_Omebere-Iyari_LD_Naphtha_Nitrogena41,2000,30,Naphtha,Nitrogen,702.3,23.4,0.000359,1.77E-05,0.019,0.189,0,90,275.1,0.300774,1.33798,5
2007_Omebere-Iyari_LD_Naphtha_Nitrogena42,2000,30,Naphtha,Nitrogen,702.3,23.4,0.000359,1.77E-05,0.019,0.189,0,90,275.1,0.529811,1.50294,5
2007_Omebere-Iyari_LD_Naphtha_Nitrogena43,2000,30,Naphtha,Nitrogen,702.3,23.4,0.000359,1.77E-05,0.019,0.189,0,90,275.1,0.675492,1.995,5
2007_Omebere-Iyari_LD_Naphtha_Nitrogena44,2000,30,Naphtha,Nitrogen,702.3,23.4,0.000359,1.77E-05,0.019,0.189,0,90,275.1,0.309283,2.56383,5
2007_Omebere-Iyari_LD_Naphtha_Nitrogena45,2000,30,Naphtha,Nitrogen,702.3,23.4,0.000359,1.77E-05,0.019,0.189,0,90,275.1,0.98549,3.02491,5
2007_Omebere-Iyari_LD_Naphtha_Nitrogena46,2000,30,Naphtha,Nitrogen,702.3,23.4,0.000359,1.77E-05,0.019,0.189,0,90,275.1,0.7136,4.82556,5
2007_Omebere-Iyari_LD_Naphtha_Nitrogena47,2000,30,Naphtha,Nitrogen,702.3,23.4,0.000359,1.77E-05,0.019,0.189,0,90,275.1,2.97579,6.39195,5
2007_Omebere-Iyari_LD_Naphtha_Nitrogena48,2000,30,Naphtha,Nitrogen,702.3,23.4,0.000359,1.77E-05,0.019,0.189,0,90,275.1,4.1122,13.2936,5
2007_Omebere-Iyari_LD_Naphtha_Nitrogena49,2000,30,Naphtha,Nitrogen,702.3,23.4,0.000359,1.77E-05,0.019,0.189,0,90,275.1,3.69199,10.3572,5
2007_Omebere-Iyari_LD_Naphtha_Nitrogenb1,9000,30,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93E-05,0.013,0.189,0,90,275.1,0.00376773,0.746161,4
2007_Omebere-Iyari_LD_Naphtha_Nitrogenb2,9000,30,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93E-05,0.013,0.189,0,90,275.1,0.01,0.756158,4
2007_Omebere-Iyari_LD_Naphtha_Nitrogenb3,9000,30,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93E-05,0.013,0.189,0,90,275.1,0.049619,1.06881,4
2007_Omebere-Iyari_LD_Naphtha_Nitrogenb4,9000,30,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93E-05,0.013,0.189,0,90,275.1,0.110532,1.5515,4
2007_Omebere-Iyari_LD_Naphtha_Nitrogenb5,9000,30,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93E-05,0.013,0.189,0,90,275.1,0.201536,2.07931,4
2007_Omebere-Iyari_LD_Naphtha_Nitrogenb6,9000,30,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93E-05,0.013,0.189,0,90,275.1,0.107797,3.93891,4
2007_Omebere-Iyari_LD_Naphtha_Nitrogenb7,9000,30,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93E-05,0.013,0.189,0,90,275.1,0.049619,6.27607,4
2007_Omebere-Iyari_LD_Naphtha_Nitrogenb8,9000,30,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93E-05,0.013,0.189,0,90,275.1,0.01,6.44538,4
2007_Omebere-Iyari_LD_Naphtha_Nitrogenb9,9000,30,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93E-05,0.013,0.189,0,90,275.1,0.00396118,6.27607,4
2007_Omebere-Iyari_LD_Naphtha_Nitrogenb10,9000,30,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93E-05,0.013,0.189,0,90,275.1,0.471976,6.03041,4
2007_Omebere-Iyari_LD_Naphtha_Nitrogenb11,9000,30,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93E-05,0.013,0.189,0,90,275.1,0.653456,6.11121,4
2007_Omebere-Iyari_LD_Naphtha_Nitrogenb12,9000,30,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93E-05,0.013,0.189,0,90,275.1,0.01,1.57229,4
2007_Omebere-Iyari_LD_Naphtha_Nitrogenb13,9000,30,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93E-05,0.013,0.189,0,90,275.1,0.00396118,0.109765,5
2007_Omebere-Iyari_LD_Naphtha_Nitrogenb14,9000,30,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93E-05,0.013,0.189,0,90,275.1,0.01,0.105468,5
2007_Omebere-Iyari_LD_Naphtha_Nitrogenb15,9000,30,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93E-05,0.013,0.189,0,90,275.1,0.00406166,0.301834,5
2007_Omebere-Iyari_LD_Naphtha_Nitrogenb16,9000,30,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93E-05,0.013,0.189,0,90,275.1,0.00975294,0.301834,5
2007_Omebere-Iyari_LD_Naphtha_Nitrogenb17,9000,30,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93E-05,0.013,0.189,0,90,275.1,0.049619,0.29002,5
2007_Omebere-Iyari_LD_Naphtha_Nitrogenb18,9000,30,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93E-05,0.013,0.189,0,90,275.1,0.0508777,0.493903,5
2007_Omebere-Iyari_LD_Naphtha_Nitrogenb19,9000,30,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93E-05,0.013,0.189,0,90,275.1,0.1,0.383544,5
2007_Omebere-Iyari_LD_Naphtha_Nitrogenb20,9000,30,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93E-05,0.013,0.189,0,90,275.1,0.1,0.514023,5
2007_Omebere-Iyari_LD_Naphtha_Nitrogenb21,9000,30,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93E-05,0.013,0.189,0,90,275.1,0.201536,0.688891,5
2007_Omebere-Iyari_LD_Naphtha_Nitrogenb22,9000,30,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93E-05,0.013,0.189,0,90,275.1,0.206641,1,5
2007_Omebere-Iyari_LD_Naphtha_Nitrogenb23,9000,30,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93E-05,0.013,0.189,0,90,275.1,0.471976,1.59335,5
2007_Omebere-Iyari_LD_Naphtha_Nitrogenb24,9000,30,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93E-05,0.013,0.189,0,90,275.1,0.0471976,0.106881,7
2007_Omebere-Iyari_LD_Naphtha_Nitrogenb25,9000,30,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93E-05,0.013,0.189,0,90,275.1,0.0975294,0.105468,7
2007_Omebere-Iyari_LD_Naphtha_Nitrogenb26,9000,30,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93E-05,0.013,0.189,0,90,275.1,0.483932,0.189433,7
2007_Omebere-Iyari_LD_Naphtha_Nitrogenb27,9000,30,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93E-05,0.013,0.189,0,90,275.1,0.653456,0.207931,7
2007_Omebere-Iyari_LD_Naphtha_Nitrogenb28,9000,30,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93E-05,0.013,0.189,0,90,275.1,1.02533,0.216401,7
2007_Omebere-Iyari_LD_Naphtha_Nitrogenb29,9000,30,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93E-05,0.013,0.189,0,90,275.1,3.00785,0.210717,7
2007_Omebere-Iyari_LD_Naphtha_Nitrogenb30,9000,30,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93E-05,0.013,0.189,0,90,275.1,0.0951166,0.309977,7
2007_Omebere-Iyari_LD_Naphtha_Nitrogenb31,9000,30,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93E-05,0.013,0.189,0,90,275.1,0.191694,0.293906,7
2007_Omebere-Iyari_LD_Naphtha_Nitrogenb32,9000,30,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93E-05,0.013,0.189,0,90,275.1,0.186958,0.507227,7
2007_Omebere-Iyari_LD_Naphtha_Nitrogenb33,9000,30,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93E-05,0.013,0.189,0,90,275.1,0.49619,1.0134,7
2007_Omebere-Iyari_LD_Naphtha_Nitrogenb34,9000,30,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93E-05,0.013,0.189,0,90,275.1,0.637312,1.5515,7
2007_Omebere-Iyari_LD_Naphtha_Nitrogenb35,9000,30,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93E-05,0.013,0.189,0,90,275.1,0.975294,1.99792,7
2007_Omebere-Iyari_LD_Naphtha_Nitrogenb36,9000,30,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93E-05,0.013,0.189,0,90,275.1,2.93354,6.19309,7
2007_Omebere-Iyari_LD_Naphtha_Nitrogenb37,9000,30,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93E-05,0.013,0.189,0,90,275.1,0.00396118,0.500521,5
2007_Omebere-Iyari_LD_Naphtha_Nitrogenb38,9000,30,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93E-05,0.013,0.189,0,90,275.1,0.00975294,0.500521,5
2007_Omebere-Iyari_LD_Naphtha_Nitrogenb39,9000,30,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93E-05,0.013,0.189,0,90,275.1,0.0483932,0.72656,5
2007_Omebere-Iyari_LD_Naphtha_Nitrogenb40,9000,30,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93E-05,0.013,0.189,0,90,275.1,0.102533,0.716954,5
2007_Omebere-Iyari_LD_Naphtha_Nitrogenb41,9000,30,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93E-05,0.013,0.189,0,90,275.1,0.1,1.06881,5
2007_Omebere-Iyari_LD_Naphtha_Nitrogenb42,9000,30,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93E-05,0.013,0.189,0,90,275.1,0.186958,1.53099,5
2007_Omebere-Iyari_LD_Naphtha_Nitrogenb43,9000,30,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93E-05,0.013,0.189,0,90,275.1,0.460299,1.43242,5
2007_Omebere-Iyari_LD_Naphtha_Nitrogenb44,9000,30,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93E-05,0.013,0.189,0,90,275.1,0.483932,1.9715,5
2007_Omebere-Iyari_LD_Naphtha_Nitrogenb45,9000,30,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93E-05,0.013,0.189,0,90,275.1,0.653456,2.10717,5
2007_Omebere-Iyari_LD_Naphtha_Nitrogenb46,9000,30,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93E-05,0.013,0.189,0,90,275.1,0.508777,3.99168,5
2007_Omebere-Iyari_LD_Naphtha_Nitrogenb47,9000,30,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93E-05,0.013,0.189,0,90,275.1,0.653456,4.04517,5
2007_Omebere-Iyari_LD_Naphtha_Nitrogenb48,9000,30,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93E-05,0.013,0.189,0,90,275.1,1.02533,3.05879,5
2007_Omebere-Iyari_LD_Naphtha_Nitrogenb49,9000,30,Naphtha,Nitrogen,700.5,102.5,0.000325,1.93E-05,0.013,0.189,0,90,275.1,1.02533,5.95068,5
2001_Manabe_LD_Oil_Nat Gasa1,3252.7,57.5,Oil,Nat Gas,792.567637874642,26.85,0.00321786309303,1.291E-05,0.015,0.0549,0,0,1912.6,0.069922476287765,0.198810632966477,3
2001_Manabe_LD_Oil_Nat Gasa2,3244.6,62.1,Oil,Nat Gas,791.44074441186,26.57,0.00321786309303,1.291E-05,0.015,0.0549,0,0,1912.6,0.071207912304306,0.544204728047198,3
2001_Manabe_LD_Oil_Nat Gasa3,3257.5,62.9,Oil,Nat Gas,791.64800911769,26.06,0.00321786309303,1.291E-05,0.015,0.0549,0,0,1912.6,0.056395714023258,0.994842080960449,4
2001_Manabe_LD_Oil_Nat Gasa4,3258.2,58.2,Oil,Nat Gas,791.260480222586,25.6,0.00321786309303,1.291E-05,0.015,0.0549,0,0,1912.6,0.066180004897287,1.65719956745369,4
2001_Manabe_LD_Oil_Nat Gasa5,3284.1,59.4,Oil,Nat Gas,791.433104922256,24.62,0.00321786309303,1.291E-05,0.015,0.0549,0,0,1912.6,0.069074806678687,3.5647602232225,4
2001_Manabe_LD_Oil_Nat Gasa6,3309.6,59.5,Oil,Nat Gas,791.289515088634,24.45,0.00321786309303,1.291E-05,0.015,0.0549,0,0,1912.6,0.079117034211798,5.02847368811907,4
2001_Manabe_LD_Oil_Nat Gasa7,3321.4,49.4,Oil,Nat Gas,789.834124907718,24.58,0.00321786309303,1.291E-05,0.015,0.0549,0,0,1912.6,0.072715486422204,6.30180034322022,4
2001_Manabe_LD_Oil_Nat Gasa8,3274,60.9,Oil,Nat Gas,789.6324493235,25.03,0.00321786309303,1.291E-05,0.015,0.0549,0,0,1912.6,0.119807839785899,0.129392232500015,3
2001_Manabe_LD_Oil_Nat Gasa9,3237.2,59.1,Oil,Nat Gas,789.671152689148,25.19,0.00321786309303,1.291E-05,0.015,0.0549,0,0,1912.6,0.108036106437415,0.556664161738737,4
2001_Manabe_LD_Oil_Nat Gasa10,3246.6,64.5,Oil,Nat Gas,790.118774986843,25.23,0.00321786309303,1.291E-05,0.015,0.0549,0,0,1912.6,0.109779612616385,0.93859616025766,4
2001_Manabe_LD_Oil_Nat Gasa11,3245,61,Oil,Nat Gas,790.090271401043,24.69,0.00321786309303,1.291E-05,0.015,0.0549,0,0,1912.6,0.127722335499556,1.58301185695264,4
2001_Manabe_LD_Oil_Nat Gasa12,3245.3,51.7,Oil,Nat Gas,790.008770608133,24.21,0.00321786309303,1.291E-05,0.015,0.0549,0,0,1912.6,0.126161366267767,3.31635428334656,4
2001_Manabe_LD_Oil_Nat Gasa13,3270.3,57.3,Oil,Nat Gas,790.116749981473,24.05,0.00321786309303,1.291E-05,0.015,0.0549,0,0,1912.6,0.116054139440813,4.94176749010354,4
2001_Manabe_LD_Oil_Nat Gasa14,3269.1,52.6,Oil,Nat Gas,790.492545325358,24.06,0.00321786309303,1.291E-05,0.015,0.0549,0,0,1912.6,0.115135268702615,5.87698601344763,4
2001_Manabe_LD_Oil_Nat Gasa15,3219.8,63.9,Oil,Nat Gas,790.438589678,24.42,0.00321786309303,1.291E-05,0.015,0.0549,0,0,1912.6,0.146402341611378,0.164662359474888,4
2001_Manabe_LD_Oil_Nat Gasa16,3223.2,62.5,Oil,Nat Gas,790.491038251487,25.14,0.00321786309303,1.291E-05,0.015,0.0549,0,0,1912.6,0.163087017904494,0.57356669609054,5
2001_Manabe_LD_Oil_Nat Gasa17,3224.3,62.1,Oil,Nat Gas,790.490536338488,25.27,0.00321786309303,1.291E-05,0.015,0.0549,0,0,1912.6,0.161757778136125,1.01667216380957,4
2001_Manabe_LD_Oil_Nat Gasa18,3230.2,62.3,Oil,Nat Gas,790.601034620948,24.52,0.00321786309303,1.291E-05,0.015,0.0549,0,0,1912.6,0.1696431138856,1.8129353489783,4
2001_Manabe_LD_Oil_Nat Gasa19,3242.3,58.7,Oil,Nat Gas,790.859211459144,24.14,0.00321786309303,1.291E-05,0.015,0.0549,0,0,1912.6,0.154417780800997,3.6337878792522,4
2001_Manabe_LD_Oil_Nat Gasa20,3249.4,55,Oil,Nat Gas,790.907577984892,23.9,0.00321786309303,1.291E-05,0.015,0.0549,0,0,1912.6,0.154802339983673,4.80069644379494,4
2001_Manabe_LD_Oil_Nat Gasa21,3246.3,51.4,Oil,Nat Gas,791.073604397454,24.1,0.00321786309303,1.291E-05,0.015,0.0549,0,0,1912.6,0.158970624062233,5.90183829425907,4
2001_Manabe_LD_Oil_Nat Gasa22,3203.5,63.3,Oil,Nat Gas,791.309349996207,24.66,0.00321786309303,1.291E-05,0.015,0.0549,0,0,1912.6,0.238214470698927,0.133884934112645,5
2001_Manabe_LD_Oil_Nat Gasa23,3203.5,61.8,Oil,Nat Gas,791.324113713668,25.27,0.00321786309303,1.291E-05,0.015,0.0549,0,0,1912.6,0.222985682355852,0.570990257955066,5
2001_Manabe_LD_Oil_Nat Gasa24,3159,58.3,Oil,Nat Gas,793.990910963144,24.88,0.00321786309303,1.291E-05,0.015,0.0549,0,0,1912.6,0.269567232288943,0.933535638715335,5
2001_Manabe_LD_Oil_Nat Gasa25,3174.5,58.2,Oil,Nat Gas,793.873795705327,24.16,0.00321786309303,1.291E-05,0.015,0.0549,0,0,1912.6,0.257707398127506,1.58980139376072,4
2001_Manabe_LD_Oil_Nat Gasa26,3192.2,53.9,Oil,Nat Gas,793.578931162729,23.6,0.00321786309303,1.291E-05,0.015,0.0549,0,0,1912.6,0.226875705894801,3.39305838340798,4
2001_Manabe_LD_Oil_Nat Gasa27,3238.9,55.8,Oil,Nat Gas,791.915345868109,23.5,0.00321786309303,1.291E-05,0.015,0.0549,0,0,1912.6,0.239330834406869,4.56902888846678,4
2001_Manabe_LD_Oil_Nat Gasa28,3235.7,52,Oil,Nat Gas,791.999862143637,23.75,0.00321786309303,1.291E-05,0.015,0.0549,0,0,1912.6,0.221961288515875,6.0528013537966,4
2001_Manabe_LD_Oil_Nat Gasa29,3199,61.7,Oil,Nat Gas,791.718263588753,24.52,0.00321786309303,1.291E-05,0.015,0.0549,0,0,1912.6,0.308488904751778,0.151945427908202,5
2001_Manabe_LD_Oil_Nat Gasa30,3201.5,60.6,Oil,Nat Gas,791.705527546412,24.52,0.00321786309303,1.291E-05,0.015,0.0549,0,0,1912.6,0.314723378232089,0.498118743682674,5
2001_Manabe_LD_Oil_Nat Gasa31,3204,60.7,Oil,Nat Gas,791.552269213191,24.75,0.00321786309303,1.291E-05,0.015,0.0549,0,0,1912.6,0.312952791649833,0.912512895194695,5
2001_Manabe_LD_Oil_Nat Gasa32,3207.4,61.9,Oil,Nat Gas,791.509478460304,24.5,0.00321786309303,1.291E-05,0.015,0.0549,0,0,1912.6,0.307095412288034,1.60058833561383,4
2001_Manabe_LD_Oil_Nat Gasa33,3215.1,58.7,Oil,Nat Gas,791.500325222453,23.48,0.00321786309303,1.291E-05,0.015,0.0549,0,0,1912.6,0.303645108736852,3.19712703827223,4
2001_Manabe_LD_Oil_Nat Gasa34,3223,52.9,Oil,Nat Gas,791.498787446457,23.2,0.00321786309303,1.291E-05,0.015,0.0549,0,0,1912.6,0.284926934950568,4.44599953826965,4
2001_Manabe_LD_Oil_Nat Gasa35,3221.9,51.7,Oil,Nat Gas,791.878680856581,23.46,0.00321786309303,1.291E-05,0.015,0.0549,0,0,1912.6,0.314807558000602,5.84755690113321,4
2001_Manabe_LD_Oil_Nat Gasa36,3197.3,61.4,Oil,Nat Gas,795.955030014467,24.03,0.00321786309303,1.291E-05,0.015,0.0549,0,0,1912.6,0.778841068331586,0.269306883071391,5
2001_Manabe_LD_Oil_Nat Gasa37,3193.4,58.5,Oil,Nat Gas,795.418286122509,24.49,0.00321786309303,1.291E-05,0.015,0.0549,0,0,1912.6,0.736908251441815,0.529761174279188,5
2001_Manabe_LD_Oil_Nat Gasa38,3192.5,57,Oil,Nat Gas,795.494662330307,24.28,0.00321786309303,1.291E-05,0.015,0.0549,0,0,1912.6,0.807501745564843,0.890568228581674,5
2001_Manabe_LD_Oil_Nat Gasa39,3189.9,56.2,Oil,Nat Gas,795.905121708099,23.64,0.00321786309303,1.291E-05,0.015,0.0549,0,0,1912.6,0.750545007547925,1.52826776262612,5
